id,GEOID10,Total:,Speak only English,Spanish or Spanish Creole:,"Speak English ""very well""","Speak English less than ""very well""","French (incl. Patois, Cajun):",French Creole:,Italian:,Portuguese or Portuguese Creole:,German:,Yiddish:,Other West Germanic languages:,Scandinavian languages:,Greek:,Russian:,Polish:,Serbo-Croatian:,Other Slavic languages:,Armenian:,Persian:,Gujarati:,Hindi:,Urdu:,Other Indic languages:,Other Indo-European languages:,Chinese:,Japanese:,Korean:,"Mon-Khmer, Cambodian:",Hmong:,Thai:,Laotian:,Vietnamese:,Other Asian languages:,Tagalog:,Other Pacific Island languages:,Navajo:,Other Native North American languages:,Hungarian:,Arabic:,Hebrew:,African languages:,Other and unspecified languages:,"$10,000 to $14,999","$15,000 to $19,999","$20,000 to $24,999","$25,000 to $29,999","$30,000 to $34,999","$35,000 to $39,999","$40,000 to $44,999","$45,000 to $49,999","$50,000 to $59,999","$60,000 to $74,999","$75,000 to $99,999","$100,000 to $124,999","$125,000 to $149,999","$150,000 to $199,999","$200,000 or more",ApproxAvgIncome,LI1207_AVG,LI0308_AVG,LI0708_AVG,LI1108_AVG,LI0309_AVG,LI1009_AVG,LI0410_AVG,LI0311_AVG,LI1011_AVG,LI0412_AVG,LI1112_AVG,LI0913_AVG,LI_AVG,RB_CUSTMR
155,42101016300,1092,1241,1795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,262,0,0,0,0,0,0,12,0,0,0,207,69,84,48,66,53,4,0,66,12,9,53,0,0,0,29769.00149,2.48,3.15,3.11,2.58,2.81,2.79,2.3,2.48,2.83,2.07,1.73,1.88,2.5175,190
173,42101017701,988,1567,1345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,121,75,68,99,127,37,31,0,89,13,26,0,0,0,0,28709.91254,2.76,2.82,2.93,2.84,2.76,2.83,2.94,3.28,3.5,1.97,1.74,1.56,2.660833333,222
219,42101024100,587,948,53,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,37,4,0,0,131,51,28,19,21,12,15,0,12,8,34,15,0,0,0,28583.81503,1.44,1.92,1.84,2.1,1.57,1.64,2.07,1.31,1.96,1.58,1,1.32,1.645833333,34
94,42101009400,1638,3498,157,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,28,24,9,0,299,139,172,140,148,63,32,21,81,63,53,24,0,0,0,28412.95547,2.6,2.4,3.5,1.7,3.3,2.6,2.5,1.7,3.1,1.9,1.5,1.71,2.375833333,395
166,42101017201,1286,3344,15,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,162,103,147,40,38,110,22,61,61,50,6,0,0,0,28250.71497,2.12,2.56,2.25,2.4,2.02,2.54,2.43,2.12,2.5,2,1.73,2.03,2.225,251
174,42101017702,1566,1959,3426,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,20,17,0,0,0,0,0,0,0,0,238,326,113,57,102,0,22,70,51,44,73,29,0,0,0,28097.77778,2.73,2.96,2.86,2.84,2.67,2.5,2.76,3.15,3.32,1.9,1.7,1.6,2.5825,275
101,42101010200,1163,2587,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,232,123,72,107,57,73,22,26,38,34,38,22,0,0,0,27944.3128,2.6,2.4,3.5,1.7,3.3,2.6,2.5,1.7,3.1,1.9,1.5,1.71,2.375833333,317
157,42101016500,912,1698,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,71,83,17,121,30,8,9,0,69,28,0,0,0,0,27078.55974,2.96,2.9,3.4,2.69,3.09,2.66,2.61,2.82,3.68,2.2,1.92,2.3,2.769166667,193
107,42101010800,1408,3029,25,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,317,113,193,52,53,44,61,0,46,82,44,11,0,0,0,26786.41732,2.1,1.9,3.1,2.4,2.8,2.5,1.6,2.4,3.6,2,2,1.93,2.360833333,418
170,42101017500,2283,2573,3398,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,160,271,153,88,150,67,10,91,73,60,0,0,0,0,26699.12693,2.59,3.09,2.79,2.89,2.49,2.89,3.1,2.89,3.39,1.8,1.6,1.62,2.595,507
172,42101017602,1152,1152,2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,208,156,127,84,34,0,0,10,30,64,0,0,0,0,24982.83753,2.57,3.11,2.62,2.75,2.36,2.3,2.83,2.83,3.11,1.8,1.67,1.63,2.465,225
378,42101980500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58,3.09,2.81,2.91,2.51,2.9,3.06,2.87,3.4,1.79,1.58,1.65,2.595833333,33
381,42101980800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,2.7,2.2,1.5,1.8,1.3,1.8,1.2,2,1.79,1.4,1.71,1.766666667,8
380,42101980700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91,1.61,1.84,1.78,1.69,1.36,1.08,1.24,2.29,1.61,0.94,1.17,1.543333333,1
383,42101989100,0,3977,797,0,0,23,36,16,0,0,0,0,0,0,13,7,0,0,0,0,0,0,0,0,0,0,0,4,32,0,0,0,10,0,0,0,0,0,0,67,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11,1.12,1.6,1.7,1.4,1.31,1.69,1.19,1.59,1.2,1,1.19,1.341666667,0
376,42101980300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,1,1.39,1.29,1.29,1.1,1.2,1.1,1.39,1.1,1,1.13,1.1825,19
379,42101980600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,1.17,1.19,0.98,1.13,0.82,0.81,0.94,1.29,1.27,0.72,0.9,1.030833333,0
377,42101980400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0.84,0.84,0.78,0.75,0.56,0.65,0.37,0.5,0.56,0.59,0.38,0.6125,0
54,42101005000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.94E-03,6.25E-03,6.25E-03,5.79E-03,5.56E-03,4.17E-03,4.86E-03,2.78E-03,3.71E-03,4.17E-03,4.40E-03,2.85E-03,0.004560833,1
